,election_year,pc_name,pc_no,electors,male_electors,female_electors,votes_polled,male_voters,female_voters,votes_polled_percentage
4672,2004,Nagercoil,39,1110014,556476,553538,670197,341022,329175,60.4
4673,2004,Nagpur,23,1630894,851771,779123,792180,445841,346339,48.6
4674,2004,Nainital,4,1261688,667409,594279,616560,357571,258989,48.9
4675,2004,Nalanda,31,1311971,683838,628133,895089,514460,380629,68.2
4676,2004,Nalgonda,41,1605163,821762,783401,1046908,558303,488605,65.2
4677,2004,Nanded,30,1445611,738647,706964,798771,441089,357682,55.3
4678,2004,Nandurbar,15,1218524,609102,609422,639614,346152,293462,52.5
4679,2004,Nandyal,27,1182240,584204,598036,828724,421700,407024,70.1
4680,2004,Narasapur,10,996175,491586,504589,765772,386624,379148,76.9
4681,2004,Narasaraopet,17,1255040,622562,632478,897889,458277,439612,71.5
4682,2004,Nashik,12,1522672,794591,728081,656071,391303,264768,43.1
4683,2004,Nawada,39,1505472,792534,712938,1009961,587252,422709,67.1
4684,2004,Nellore,19,1153181,568779,584402,833825,426257,407568,72.3
4685,2004,New Delhi,1,455114,257765,197349,202926,117447,85479,44.6
4686,2004,Nilgiris,18,1317502,649304,668198,778708,418799,359909,59.1
4687,2004,Nizamabad,34,1128312,527909,600403,781638,407716,373922,69.3
4688,2004,Nowgong,10,1149244,598536,550708,785885,424976,360909,68.4
4689,2004,Nowrangpur,13,1161159,575221,585938,781346,410974,370372,67.3
4690,2004,Ongole,18,1063995,522994,541001,795544,393771,401773,74.8
4691,2004,Osmanabad,36,1072645,560090,512555,637182,351407,285775,59.4
4692,2004,Ottapalam,8,1092142,513919,578223,805485,390556,414929,73.8
4693,2004,Outer Delhi,3,3368399,1911438,1456961,1553813,918029,635784,46.1
4694,2004,Outer Manipur,2,795792,392435,403357,618984,312483,306501,77.8
4695,2004,Padrauna,36,1501706,821863,679843,790041,460718,329323,52.6
4696,2004,Palamau,13,1289313,678391,610922,641524,397464,244060,49.8
4697,2004,Palani,22,1088931,533394,555537,693929,366076,327853,63.7
4698,2004,Palghat,7,1113144,542428,570716,818860,412358,406502,73.6
4699,2004,Pali,21,1195737,611530,584207,541923,298582,243341,45.3
4700,2004,Panaji,1,425663,214333,211330,253904,133550,120354,59.7
4701,2004,Pandharpur,38,1294407,668563,625844,688282,386917,301365,53.2
4702,2004,Panskura,29,1061186,535316,525870,871449,444509,426940,82.1
4703,2004,Parbhani,31,1155668,584538,571130,675417,371023,304394,58.4
4704,2004,Parvathipuram,2,896336,432612,463724,660212,331841,328371,73.7
4705,2004,Patan,13,1132998,565308,567690,538059,297709,240350,47.5
4706,2004,Patiala,8,1427103,752022,675081,874971,477673,397298,61.3
4707,2004,Patna,32,1741220,954178,787042,901556,557564,343992,51.8
4708,2004,Peddapalli,36,1386543,700069,686474,938802,494220,444582,67.7
4709,2004,Perambalur,28,999508,479747,519761,705964,348909,357055,70.6
4710,2004,Periyakulam,25,1056853,514655,542198,697773,356085,341688,66.0
4711,2004,Phillaur,5,1181507,608376,573131,722533,366809,355724,61.2
4712,2004,Phulbani,15,1183731,598507,585224,787239,427845,359394,66.5
4713,2004,Phulpur,51,1409517,768102,641415,755173,444717,310456,53.6
4714,2004,Pilibhit,9,1285919,689992,595927,677095,425192,251903,52.7
4715,2004,Pollachi,21,1039279,511106,528173,641158,344558,296600,61.7
4716,2004,Pondicherry,1,636667,310658,326009,484316,240114,244202,76.1
4717,2004,Ponnani,6,1172057,557292,614765,729438,368549,360889,62.2
4718,2004,Porbandar,5,995027,512684,482343,490331,277020,213311,49.3
4719,2004,Pratapgarh,20,1332216,712707,619509,572666,329732,242934,43.0
4720,2004,Pudukkottai,32,1234949,602894,632055,817046,415538,401508,66.2
4721,2004,Pune,42,1608614,839584,769030,768826,423059,345767,47.8
4722,2004,Puri,8,1288034,665732,622302,888907,468614,420293,69.0
4723,2004,Purnea,24,1179491,614568,564923,709015,389982,319033,60.1
4724,2004,Purulia,34,992438,504207,488231,694449,372603,321846,70.0
4725,2004,Quilon,18,1031593,490115,541478,702390,343726,358664,68.1
4726,2004,Rae Bareli,19,1329169,703114,626055,643560,367411,276149,48.4
4727,2004,Raichur,3,1413018,702763,710255,824732,433451,391281,58.4
4728,2004,Raiganj,5,1147290,596765,550525,913637,480398,433239,79.6
4729,2004,Raigarh,2,1038634,520609,518025,648290,349543,298747,62.4
4730,2004,Raipur,6,1370242,699764,670478,689427,391155,298272,50.3
4731,2004,Rajahmundry,8,1074223,530732,543491,815493,410408,405085,75.9
4732,2004,Rajampet,22,991369,487417,503952,688887,353593,335294,69.5
4733,2004,Rajapur,1,835714,379898,455816,480243,237753,242490,57.5
4734,2004,Rajgarh,21,1278429,664543,613886,598956,397734,201222,46.9
4735,2004,Rajkot,4,1650135,851198,798937,538380,319930,218450,32.6
4736,2004,Rajmahal,1,1072040,551677,520363,691116,379758,311358,64.5
4737,2004,Rajnandgaon,11,1121618,554923,566695,664445,360817,303628,59.2
4738,2004,Ramanathapuram,34,1147726,565257,582469,672447,329976,342471,58.6
4739,2004,Rampur,4,1420598,758706,661892,811098,484054,327044,57.1
4740,2004,Ramtek,22,1148759,606230,542529,647268,373262,274006,56.3
4741,2004,Ranchi,8,1379179,733418,645761,696342,425539,270803,50.5
4742,2004,Rasipuram,15,1132426,551892,580534,693014,361613,331401,61.2
4743,2004,Ratnagiri,2,914770,413019,501751,560620,250830,309790,61.3
4744,2004,Rewa,9,1461014,760309,700705,630281,394280,236001,43.1
4745,2004,Robertsganj,49,1661132,895629,765503,724797,442307,282490,43.6
4746,2004,Rohtak,5,1055610,573080,482530,661641,372324,289317,62.7
4747,2004,Ropar,7,1345244,710102,635142,790206,430781,359425,58.7
4748,2004,Rosera,16,1245733,660747,584986,713782,411968,301814,57.3
4749,2004,Sabarkantha,15,1272262,639446,632816,654380,356984,297396,51.4
4750,2004,Sagar,5,1250751,673869,576882,479246,325937,153309,38.3
4751,2004,Saharanpur,80,1566135,846308,719827,990397,565836,424561,63.2
4752,2004,Saharsa,20,1287666,671387,616279,738272,402119,336153,57.3
4753,2004,Saidpur,45,1535355,820472,714883,711286,395234,316052,46.3
4754,2004,Salem,16,1251141,617226,633915,740252,396501,343751,59.2
4755,2004,Salempur,38,1484606,801608,682998,669579,397305,272274,45.1
4756,2004,Salumber,17,1279337,649803,629534,628768,342529,286239,49.2
4757,2004,Samastipur,17,1433793,762349,671444,864688,498015,366673,60.3
4758,2004,Sambalpur,17,1242861,647990,594871,811674,453838,357836,65.3
4759,2004,Sambhal,5,1249017,678959,570058,759382,461748,297634,60.8
4760,2004,Sangli,46,1186416,601722,584694,692440,363272,329168,58.4
4761,2004,Sangrur,10,1214485,637300,577185,837596,451190,386406,69.0
4762,2004,Sarangarh,5,1191389,597660,593729,587744,333001,254743,49.3
4763,2004,Sasaram,35,1291800,686829,604971,697265,427441,269824,54.0
4764,2004,Satara,44,1149290,571705,577585,673093,351763,321330,58.6
4765,2004,Satna,8,1324818,689758,635060,609727,374023,235704,46.0
4766,2004,Sawai Madhopur,11,1340804,719512,621292,664489,431432,233057,49.6
4767,2004,Secunderabad,31,1850694,957096,893598,973226,535769,437457,52.6
4768,2004,Seoni,15,1203918,620115,583803,598745,355853,242892,49.7
4769,2004,Serampore,26,1285398,675969,609429,942891,509651,433240,73.4
4770,2004,Shahabad,12,1258003,702218,555785,579606,387839,191767,46.1
4771,2004,Shahdol,11,1305252,671395,633857,509123,318854,190269,39.0
4772,2004,Shahjahanpur,10,1240983,645811,595172,634371,416477,217894,51.1
4773,2004,Shajapur,22,1328841,682847,645994,719744,441293,278451,54.2
4774,2004,Sheohar,12,1214428,645338,569090,666384,406560,259824,54.9
4775,2004,Shillong,1,785062,391114,393948,367736,182726,185010,46.8
4776,2004,Shimoga,21,1257953,636546,621407,886294,465123,421171,70.5
4777,2004,Sholapur,37,1187231,618326,568905,657089,357299,299790,55.4
4778,2004,Siddipet,32,1727118,875287,851831,1118829,583672,535157,64.8
4779,2004,Sidhi,10,1083701,564542,519159,457029,289652,167377,42.2
4780,2004,Sikar,5,1476344,773748,702596,777953,418532,359421,52.7
4781,2004,Sikkim,1,281937,145738,136199,215294,112404,102890,76.4
4782,2004,Silchar,2,879243,458334,420909,607884,317732,290152,69.1
4783,2004,Simla,1,1018988,538046,480942,525998,294792,231206,51.6
4784,2004,Singhbhum,10,919728,463556,456172,520155,292550,227605,56.6
4785,2004,Sirsa,10,1219935,654179,565756,841638,466901,374737,69.0
4786,2004,Sitamarhi,11,1265132,674804,590328,690791,408257,282534,54.6
4787,2004,Sitapur,13,1292685,694062,598623,596568,388061,208507,46.2
4788,2004,Sivaganga,33,1083542,523314,560228,664594,312902,351692,61.3
4789,2004,Sivakasi,35,1313594,638258,675336,828082,425195,402887,63.0
4790,2004,Siwan,5,1054441,550118,504323,637544,361423,276121,60.5
4791,2004,Sonepat,4,1138771,627795,510976,736510,419733,316777,64.7
4792,2004,South Delhi,2,1018862,563419,455443,478871,273815,205056,47.0
4793,2004,Srikakulam,1,958626,456636,501990,723013,350869,372144,75.4
4794,2004,Srinagar,2,1053734,605469,448265,195645,132697,62948,18.6
4795,2004,Sriperumbudur,4,1423561,696342,727219,842045,450809,391236,59.2
4796,2004,Sultanpur,22,1465273,792361,672912,721002,419120,301882,49.2
4797,2004,Sundargarh,20,1209123,630395,578728,732302,393330,338972,60.6
4798,2004,Surat,24,2377198,1302228,1074970,896233,529360,366873,37.7
4799,2004,Surendranagar,2,1109656,573510,536146,455520,269966,185554,41.1
4800,2004,Surguja,1,1387483,707640,679843,676480,402391,274089,48.8
4801,2004,Tamluk,30,1185781,609418,576363,1030848,531920,498928,86.9
4802,2004,Tarn Taran,3,1173431,602797,570634,717306,380570,336736,61.1
4803,2004,Tehri Garhwal,1,1292454,665321,627133,561210,315932,245278,43.4
4804,2004,Tenali,14,880148,433606,446542,671316,340198,331118,76.3
4805,2004,Tenkasi,37,1084708,529115,555593,709688,356245,353443,65.4
4806,2004,Tezpur,9,1006389,522608,483781,720182,389084,331098,71.6
4807,2004,Thane,10,3240342,1746876,1493466,1313006,757070,555936,40.5
4808,2004,Thanjavur,31,1030779,504188,526591,706888,364664,342224,68.6
4809,2004,Tindivanam,10,1158938,573307,585631,727774,384951,342823,62.8
4810,2004,Tiruchendur,38,1031560,495885,535675,628693,313665,315028,61.0
4811,2004,Tiruchengode,17,1443197,711672,731525,862183,466662,395521,59.7
4812,2004,Tiruchirappalli,27,1192254,582244,610010,707830,372058,335772,59.4
4813,2004,Tirunelveli,36,1086290,529102,557188,631284,331483,299801,58.1
4814,2004,Tirupathi,20,1215573,597413,618160,848995,433018,415977,69.8
4815,2004,Tiruppattur,8,1213662,593471,620191,774387,395177,379210,63.8
4816,2004,Tonk,13,1278411,658013,620398,593288,340014,253274,46.4
4817,2004,Trichur,9,990733,466350,524383,686108,336555,349553,69.3
4818,2004,Tripura East,2,936626,483838,452788,619546,336817,282729,66.2
4819,2004,Tripura West,1,1041596,539530,502066,699397,377674,321723,67.2
4820,2004,Trivandrum,20,1112571,539461,573110,761488,386755,374733,68.4
4821,2004,Tumkur,8,1221507,617612,603895,862673,448922,413751,70.6
4822,2004,Tura,2,504312,257540,246772,311502,119387,192115,61.8
4823,2004,Udaipur,18,1363337,692098,671239,758166,407372,350794,55.6
4824,2004,Udhampur,5,1348721,716841,631880,607945,362785,245160,45.1
4825,2004,Udupi,18,1138398,546731,591667,778545,368354,410191,68.4
4826,2004,Ujjain,27,1243447,638111,605336,719800,413880,305920,57.9
4827,2004,Uluberia,25,1129673,583133,546540,849086,454161,394925,75.2
4828,2004,Unnao,18,1303203,709651,593552,547514,346699,200815,42.0
4829,2004,Vaishali,9,1197345,652751,544594,748681,435583,313098,62.5
4830,2004,Vandavasi,9,1128624,552653,575971,701659,359264,342395,62.2
4831,2004,Varanasi,48,1487696,818295,669401,633729,393849,239880,42.6
4832,2004,Vellore,7,1220454,595130,625324,745806,385798,360008,61.1
4833,2004,Vidisha,20,1313048,702385,610663,656181,428344,227837,50.0
4834,2004,Vijayawada,13,1464657,732558,732099,943766,488452,455314,64.4
4835,2004,Visakhapatnam,4,1515574,752037,763537,965735,499805,465930,63.7
4836,2004,Vishnupur,36,1052852,535866,516986,803360,426099,377261,76.3
4837,2004,Warangal,39,1215167,602200,612967,921516,473953,447563,75.8
4838,2004,Wardha,27,1144924,599009,545915,625840,364876,260964,54.7
4839,2004,Washim,20,1151886,593720,558166,719643,398818,320825,62.5
4840,2004,Yavatmal,28,1133605,586109,547496,663001,376887,286114,58.5
4841,2009,Adilabad,1,1131211,588929,542282,863248,449423,413825,76.31
4842,2009,Agra,18,1539683,801588,738095,648793,337774,311019,42.14
4843,2009,Ahmadnagar,37,1517951,790273,727678,787153,409806,377347,51.86
4844,2009,Ahmedabad East,7,1411761,734989,676772,597395,311015,286380,42.32
4845,2009,Ahmedabad West,8,1431080,745047,686033,690071,359264,330807,48.22
4846,2009,Ajmer,13,1455339,757676,697663,771272,401539,369733,53.0
4847,2009,Akbarpur,44,1461050,760650,700400,637264,331771,305493,43.62
4848,2009,Akola,6,1480606,770831,709775,740014,385265,354749,49.98
4849,2009,Alappuzha,15,1147162,597234,549928,911120,474346,436774,79.42
4850,2009,Alathur,9,1100843,573119,527724,830044,432136,397908,75.4
4851,2009,Aligarh,15,1345351,700415,644936,694110,361367,332743,51.59
4852,2009,Alipurduars,2,1229301,639997,589304,934622,486582,448040,76.03
4853,2009,Allahabad,52,1267492,659880,607612,550220,286455,263765,43.41
4854,2009,Almora,3,1057379,550491,506888,481891,250881,231010,45.57
4855,2009,Alwar,8,1373384,715009,658375,762306,396871,365435,55.51
4856,2009,Amalapuram,24,1275287,663938,611349,1027127,534741,492386,80.54
4857,2009,Ambala,1,1264907,658534,606373,866507,451120,415387,68.5
4858,2009,Ambedkar Nagar,55,1494838,778240,716598,810886,422162,388724,54.25
4859,2009,Amethi,37,1431787,745415,686372,646653,336660,309993,45.16
4860,2009,Amravati,7,1423855,741285,682570,732573,381391,351182,51.45
4861,2009,Amreli,14,1312733,683433,629300,524642,273138,251504,39.97
4862,2009,Amritsar,2,1241099,646139,594960,814503,424045,390458,65.63
4863,2009,Amroha,9,1173915,611162,562753,706599,367869,338730,60.19
4864,2009,Anakapalli,22,1331695,693305,638390,1051708,547539,504169,78.98
4865,2009,Anand,16,1397162,727388,669774,676072,351976,324096,48.39
4866,2009,Anandpur Sahib,6,1338596,696898,641698,904606,470955,433651,67.58
4867,2009,Anantapur,36,1411460,734832,676628,1002775,522063,480712,71.05
4868,2009,Anantnag,3,1176223,612364,563859,318726,165935,152791,27.1
4869,2009,Andaman & Nicobar Islands,1,265108,138020,127088,170107,88561,81546,64.17
4870,2009,Aonla,24,1310878,682467,628411,704611,366834,337777,53.75
4871,2009,Arakkonam,7,1098607,571955,526652,854683,444964,409719,77.8
4872,2009,Arambagh,29,1375377,716047,659330,1163581,605782,557799,84.6
4873,2009,Arani,12,1097865,571569,526296,843076,438921,404155,76.79
4874,2009,Araria,9,1311225,682648,628577,730459,380291,350168,55.71
4875,2009,Arrah,32,1555122,809625,745497,556364,289653,266711,35.78
4876,2009,Aruku,18,1182514,615639,566875,796043,414435,381608,67.32
4877,2009,Arunachal East,2,301173,156796,144377,214930,111897,103033,71.36
4878,2009,Arunachal West,1,433368,225619,207749,285666,148723,136943,65.92
4879,2009,Asansol,40,1250052,650800,599252,893860,465360,428500,71.51
4880,2009,Aska,19,1286194,669616,616578,701795,365368,336427,54.56
4881,2009,Attingal,19,1091432,568220,523212,725168,377536,347632,66.44
4882,2009,Aurangabad,37,1376323,716539,659784,598332,311503,286829,43.47
4883,2009,Aurangabad,19,1417964,738218,679746,598332,311503,286829,42.2
4884,2009,Autonomous District,3,693407,361001,332406,480748,250286,230462,69.33
4885,2009,Azamgarh,69,1578854,821981,756873,705508,367301,338207,44.68
4886,2009,Badaun,23,1405695,731831,673864,737438,383924,353514,52.46
4887,2009,Bagalkot,3,1363359,709790,653569,859976,447719,412257,63.08
4888,2009,Baghpat,11,1280602,666705,613897,613758,319534,294224,47.93
4889,2009,Baharampur,10,1179938,614298,565640,953789,496560,457229,80.83
4890,2009,Bahraich,56,1246823,649119,597704,512702,266922,245780,41.12
4891,2009,Balaghat,15,1339239,697233,642006,756832,394021,362811,56.51
4892,2009,Balasore,6,1269342,660843,608499,892345,464571,427774,70.3
4893,2009,Ballia,72,1679029,874134,804895,677426,352681,324745,40.35
4894,2009,Balurghat,6,1010224,525941,484283,876355,456247,420108,86.75
4895,2009,Banaskantha,2,1296871,675175,621696,646305,336478,309827,49.84
4896,2009,Banda,48,1386265,721715,664550,619203,322369,296834,44.67
4897,2009,Bangalore Central,25,1901346,989876,911470,847135,441034,406101,44.55
4898,2009,Bangalore North,24,2144091,1116254,1027837,1001678,521492,480186,46.72
4899,2009,Bangalore Rural,23,1904135,991328,912807,1103049,574268,528781,57.93
4900,2009,Bangalore South,26,2031030,1057392,973638,908751,473113,435638,44.74
4901,2009,Bangaon,14,1246979,649200,597779,1078719,561601,517118,86.51
4902,2009,Banka,27,1338025,696601,641424,652097,339494,312603,48.74
4903,2009,Bankura,36,1268563,660437,608126,985847,513250,472597,77.71
4904,2009,Bansgaon,67,1663648,866126,797522,649218,337995,311223,39.02
4905,2009,Banswara,20,1457980,759051,698929,769532,400633,368899,52.78
4906,2009,Bapatla,32,1321607,688053,633554,1046640,544900,501740,79.19
4907,2009,Barabanki,53,1422218,740433,681785,743415,387036,356379,52.27
4908,2009,Baramati,35,1593460,829585,763875,734048,382159,351889,46.07
4909,2009,Baramulla,1,1054496,548990,505506,441234,229715,211519,41.84
4910,2009,Barasat,17,1226654,638619,588035,1026860,534602,492258,83.71
4911,2009,Bardhaman Purba,38,1289311,671239,618072,1124896,585642,539254,87.25
4912,2009,Bardoli,23,1440215,749803,690412,832705,433522,399183,57.82
4913,2009,Bareilly,25,1401423,729607,671816,705939,367525,338414,50.37
4914,2009,Bargarh,1,1320274,687359,632915,919459,478687,440772,69.64
4915,2009,Barmer,17,1441456,750449,691007,786516,409475,377041,54.56
4916,2009,Barpeta,6,1239607,645362,594245,902287,469747,432540,72.79
4917,2009,Barrackpore,15,1081237,562912,518325,870792,453350,417442,80.54
4918,2009,Basirhat,18,1198579,624002,574577,1038520,540673,497847,86.65
4919,2009,Bastar,10,1193116,621158,571958,564742,294015,270727,47.33
4920,2009,Basti,61,1570657,817713,752944,773985,402951,371034,49.28
4921,2009,Bathinda,11,1336790,695958,640832,1048144,545683,502461,78.41
4922,2009,Beed,39,1637239,852377,784862,1074052,559171,514881,65.6
4923,2009,Begusarai,24,1473263,767008,706255,718408,374017,344391,48.76
4924,2009,Belgaum,2,1378238,717536,660702,754295,392700,361595,54.73
4925,2009,Bellary,9,1401258,729521,671737,860948,448226,412722,61.44
4926,2009,Berhampur,20,1207552,628674,578878,711181,370254,340927,58.89
4927,2009,Betul,29,1286761,669912,616849,636564,331407,305157,49.47
4928,2009,Bhadohi,78,1519449,791053,728396,658731,342948,315783,43.35
4929,2009,Bhadrak,7,1372356,714474,657882,929526,483928,445598,67.73
4930,2009,Bhagalpur,26,1433346,746227,687119,629032,327486,301546,43.89
4931,2009,Bhandara - Gondiya,11,1450477,755145,695332,1030995,536755,494240,71.08
4932,2009,Bharatpur,9,1437111,748187,688924,560919,292025,268894,39.03
4933,2009,Bharuch,22,1311539,682812,628727,749381,390142,359239,57.14
4934,2009,Bhavnagar,15,1381619,719296,662323,623341,324523,298818,45.12
4935,2009,Bhilwara,23,1492687,777121,715566,754956,393044,361912,50.58
4936,2009,Bhind,2,1364411,710338,654073,523783,272691,251092,38.39
4937,2009,Bhiwandi,23,1483176,772169,711007,584180,304135,280045,39.39
4938,2009,Bhiwani-Mahendragarh,8,1212513,631257,581256,864504,450077,414427,71.3
4939,2009,Bhongir,14,1478391,769678,708713,1129371,587972,541399,76.39
4940,2009,Bhopal,19,1461714,760995,700719,659263,343225,316038,45.1
4941,2009,Bhubaneswar,18,1447002,753336,693666,710998,370159,340839,49.14
